"","latitude","longitude"
"7922128",6.08537413,102.11638085
"4985054",10.25749465,104.81333292
"4041290",10.19688277,103.9671107
"4213096",6.01097197,101.85640682
"2392060",9.34509451,105.47061294
"3002331",6.03793263,102.33996189
"6960981",9.97087466,105.73786574
"7011442",10.01981692,104.01159348
"6850744",9.86546609,105.51085104
"4791979",10.12953977,106.10146365
"7059831",9.7533503,106.22295647
"8348843",10.07865312,105.69330382
"4878914",6.14473671,102.22339037
"8393284",5.85540692,102.15235235
"1247575",9.95871973,105.13026898
"6083112",9.78512132,105.09893339
"1983794",9.80009606,106.10476005
"3938170",9.01522493,105.21220629
"2369372",9.29829515,105.57835809
"2339763",9.92093136,105.72663565
"2584443",6.01131424,102.20283056
"3078162",6.14009219,102.26774158
"751798",10.2255263,103.9689479
"5154357",9.6884943,105.41796576
"5219546",10.07296419,105.40027515
"1440745",10.18715127,105.63940885
"322460",9.99204435,105.0950254
"2925088",6.01003357,102.33226113
"1518797",10.19125321,104.92786784
"1929287",6.25463311,101.99576653
"993586",9.96427116,106.32922796
"2614646",10.19165584,106.4627055
"4385718",9.29857191,105.78108113
"6199519",5.84350536,102.23587345
"838699",9.21255147,105.48746804
"1324890",6.56010902,101.29687385
"1515541",9.44858329,105.46127084
"1292279",5.79450163,102.13397697
"2945118",6.104932,102.35103973
"414167",9.9212394,105.06109692
"5831699",10.00446825,106.26095231
"952078",8.67815921,105.00607312
"6089653",5.96275745,102.081606
"5051065",9.32630108,106.03313342
"2921330",9.62077109,105.94711124
"4796888",9.2896636,105.48226585
"6172412",9.95964073,105.10499348
"7707922",6.19803004,100.70413425
"6571666",10.22795438,103.95620871
"3688111",10.1291957,106.18505324
"6675146",10.17744065,106.29069122
"1559584",9.86727788,105.28881142
"4051049",9.6372989,106.49056201
"5931858",10.03513499,106.44427078
"6595893",10.06855217,105.82347742
"3386845",9.1822468,105.21012174
"2005926",10.07080791,105.73210346
"2942912",9.91569688,106.17556661
"7685903",6.12201589,102.2028192
"4276519",10.08849262,106.26995942
"5765817",10.09076463,105.42537601
"7796052",10.05151984,106.3273761
"2058115",9.61269841,106.11367819
"7088088",9.7642209,105.46687313
"1024976",9.42098676,105.1775832
"5044540",9.96378738,105.62578291
"2754580",6.23530762,101.98967863
"2171599",5.34508968,103.04635832
"409376",5.26434097,100.71849141
"4914541",9.53989272,105.16720101
"8203144",10.10043185,105.71278271
"6859455",9.16269827,105.14532045
"2454636",6.1579807,102.17246707
"1583572",10.03980451,105.78606777
"1171875",6.68496583,100.67747011
"2640272",10.03291684,105.78177896
"3150327",9.68565787,105.5760513
"8495663",6.50877705,101.32624321
"5010056",6.41870932,101.34361515
"3977161",6.37738173,101.52949738
"3879639",5.4381185,101.91053641
"8073938",10.23162207,105.57217884
"5871731",9.69979613,105.75229525
"7103484",9.77920057,106.33327745
"3263846",10.16124536,106.29289412
"8193428",5.11887124,103.14303956
"4504495",9.90052965,106.00356997
"1679329",10.1917073,106.13607924
"1223609",10.25526466,104.97272233
"3404828",6.02415098,102.297455
"3475341",9.77470896,105.32026593
"4245578",9.95816948,105.68727984
"5327780",6.49559556,101.26389855
"748311",9.2693335,105.53193987
"3755138",6.42649312,101.3439076
"8020974",6.0788356,102.30183115
"4250516",10.14097795,105.64170658
"1835164",9.44944211,105.18357373
"796295",9.83871765,106.08591672
"1779026",9.58392,105.98682111
"7721848",9.95681081,105.11296734
"1501986",9.9819324,106.4380435
"6149442",9.59278081,105.96141364
"3291122",8.85873016,105.08248562
"3392372",9.45685675,106.15072588
"199838",9.87455467,105.64945851
"4813924",9.56489904,105.32201834
"2096459",10.19498108,105.94376634
"8137188",10.126205,105.59985515
"6625961",10.06432274,105.24710916
"4248345",5.13650937,102.80427675
"1219340",10.04911109,105.40385587
"4013454",5.64488146,100.91658112
"1494767",9.90095661,106.32190176
"5962578",6.04471487,102.21840882
"1467925",9.22886527,105.03444202
"6006335",10.00228752,106.00296542
"3079222",9.77124468,106.36398208
"5994795",10.11791876,105.08273394
"2638155",8.97181091,104.82486864
"2737756",10.17717193,106.10686038
"8067832",5.95389999,102.3521355
"5910708",6.04754801,101.84932795
"3777096",9.34869174,106.05512595
"1422844",6.78535898,101.13995856
"1706004",9.58546689,105.97975959
"5370678",9.29677984,105.69061683
"6566742",9.73039253,106.2027891
"5712934",10.14722174,106.51197491
"381990",9.70115594,105.35400976
"4665504",9.69897038,106.2374831
"4795124",8.99339622,105.08753009
"2515387",9.62870598,106.46972603
"4053383",5.21026113,103.19827516
"5530309",10.25080125,104.97145656
"2550771",9.92670248,105.58633677
"2954054",9.08000407,105.04348015
"1196654",9.0423966,104.89554
"451152",5.41398382,103.06153713
"7596056",6.32477731,101.55227047
"6225677",10.03175911,105.85844355
"795046",9.66586006,106.38334066
"2427454",10.11713468,106.00938808
"2393957",9.3125142,105.4540038
"8505352",9.63664868,105.80715761
"339169",10.14025591,105.12848627
"1207838",10.17331034,105.60521821
"7120919",6.68786032,100.71019941
"3136844",10.04344593,106.03969555
"1631994",9.17215029,105.22919718
"1155031",5.98538647,102.35001201
"4639571",9.78071503,105.06519282
"3386842",8.91645514,104.86778866
"1878566",6.52684307,101.19439683
"4296739",9.79961235,105.7865711
"4709916",10.10503934,105.60653759
"6177051",6.99167998,100.68455188
"1288270",10.04074041,105.20952326
"7578415",6.25629633,102.05903458
"2114521",6.56563835,101.29573112
"2752795",6.54946103,101.2938752
"6544686",5.91444305,102.21072511
"3985805",9.93029853,105.89286626
"7816705",9.26325412,105.8612181
"5935934",9.9026637,105.8693297
"3875415",10.08049242,106.28151849
"2955788",6.54107158,101.22837941
"152302",9.94317229,106.34751796
"7337045",6.61530625,100.81610957
"6496564",9.70178626,106.20291929
"5497890",9.78879449,105.8362161
"4785476",9.86431767,105.26065951
"1193412",10.05143622,106.15596341
"2391178",6.1461939,102.31615533
"4719164",9.9821678,106.23475461
"3037911",6.47169016,100.8792637
"2131144",10.14743786,105.65427693
"7893095",6.03569082,102.17725421
"2215718",10.1059628,106.50029162
"4904771",10.22036536,103.96248316
"1507810",10.13378536,105.86151299
"1958452",6.85897197,101.29738903
"1269318",5.95031672,101.11894839
"323374",8.99031435,105.05897207
"2775250",6.0059536,101.96791768
"2067237",9.81159728,106.29105783
"3031615",7.15797847,100.62041574
"4189263",6.04769203,102.1555603
"3948635",5.54930103,101.35567081
"7737174",6.85397068,101.21098449
"8268811",6.11210803,102.19194347
"1113657",9.99667232,105.63957236
"5290170",6.1071485,102.25817626
"6699064",6.10553881,102.2777949
"8016213",10.02645908,105.98959147
"6658742",10.03691665,106.08590641
"3013179",9.65034765,106.23193828
"1162671",9.8830741,105.17584487
"3669715",5.63001934,100.68756104
"2378809",6.19755177,102.23547884
"4565988",10.17428831,105.20837902
"4307650",10.1849979,105.99233473
"495526",9.88852393,105.22733678
"1375613",9.49293963,105.27634609
"5673526",9.04470764,105.19444594
"3453806",6.86412439,101.36596943
"4730346",9.81000528,105.24313798
"30143",9.90411238,105.0097966
"2881555",9.93093176,105.8950575
"6031556",10.2796226,104.63600165
"1037621",9.38864023,105.60141881
"7907050",9.63372732,105.92109642
"3363069",9.48034478,105.73490285
"5867177",9.40169607,105.08680589
"2995470",5.60215147,100.8544631
"1846832",9.09707568,105.08390575
"6654027",9.76237366,105.42946527
"5956946",5.10203289,103.26190094
"128207",6.09020374,102.0570933
"6137879",9.74399023,105.0972844
"3596423",6.48278425,100.7794975
"3790383",9.42883876,105.99374398
"7013545",10.02659445,105.76600624
"3549115",8.86940709,105.0666533
"1909234",10.22674144,105.23703875
"1026416",9.2922505,105.25984129
"4893682",9.9283472,106.08940737
"510591",5.87075296,102.49640643
"8248976",9.84154391,105.79362419
"4939840",9.58633787,105.41788366
"5226972",10.23351396,105.62542014
"618857",9.1691751,105.55450221
"85590",5.63636186,100.69197318
"678497",10.02481898,105.90685796
"3923561",5.72958754,101.11812002
"4689348",9.29972533,105.70567888
"5739683",6.81874076,101.30756234
"206539",9.93467787,105.67643646
"5205471",9.32304251,105.33881882
"136817",6.30662964,101.50943202
"2477879",6.74573483,100.68167863
"5636246",9.61816087,105.66281542
"478258",9.67748904,106.48361598
"2108880",5.1674037,103.20288113
"6111880",9.96117569,105.96681952
"5036357",9.94677199,105.79795958
"2904412",9.42254043,105.6900877
"4463178",10.02994478,106.53258298
"7943884",10.15874159,106.50595364
"7504337",10.05348804,105.22063071
"673405",9.58190381,105.98997944
"1952156",9.81402694,106.47726914
"6961225",9.87171002,105.64921703
"4436688",10.20092151,105.3417448
"2219716",10.20441562,105.49693439
"1960188",10.02670624,106.21522059
"4492716",10.22407884,105.43078115
"3640266",6.68561839,100.68246103
"7242586",6.34173893,100.68236094
"7232981",9.86861774,105.12949674
"3363096",6.81662445,101.2748327
"4061385",9.99633152,105.71929757
"1721816",6.40956456,101.13515647
"6590704",9.50711736,105.85113497
"6698128",5.42395625,101.12045874
"261195",6.09111439,102.19524899
"7295908",10.08044082,106.29143611
"977503",6.7669687,101.19862819
"7946596",6.032067,102.10047442
"6114111",9.96658303,106.11048177
"93783",10.0234152,105.79246396
"6055499",9.80411866,105.04929921
"3878497",6.78548219,101.33997954
"4409063",9.23221023,105.49879884
"1851797",4.94026653,103.34932942
"3178834",10.02747146,106.41131129
"4670392",6.17864058,102.24925478
"4787680",8.87715638,105.19220771
"4941514",10.08169613,106.37674201
"6132302",9.96373026,105.88922113
"1293460",6.5490492,101.17852576
"4695717",5.62502291,100.72914172
"4218275",8.89767888,104.86125132
"7252929",6.24996589,101.91963125
"7186815",6.09124746,102.20178225
"1805330",10.03042918,105.77325454
"2710310",10.04092914,105.76100665
"6767286",9.81996053,105.64921405
"4004389",5.83563703,100.74406197
"1478547",10.08870739,106.22076911
"6991555",9.90417404,106.47068557
"2024484",5.11081205,100.96540618
"6651101",10.03060913,105.88764742
"3746376",9.68045056,105.95784688
"233221",9.97781183,105.81810589
"3492586",6.27643892,100.62443836
"70550",10.2109136,104.94232798
"7357116",9.8113566,105.80347416
"896030",9.93306088,105.08460428
"2863364",5.63067639,100.6729604
"7619913",9.77304132,106.23052583
"6962888",10.17868736,106.47793263
"8285061",9.68243572,105.3737969
"4816214",6.159106,102.28033509
"8458734",10.07259479,105.68450064
"2656177",10.08240417,105.73146489
"977243",9.51034296,105.13050419
"3424206",10.00191253,105.09199009
"487752",10.0372201,105.69667143
"2500339",9.94612287,105.64141697
"7703848",6.22247472,102.10404802
"3145923",9.91908423,106.31082793
"7546641",9.95163003,105.10922686
"4182245",9.72088978,105.32127876
"8216554",10.19162964,105.95917637
"1009552",10.13729704,105.57790961
"4434911",9.02866694,104.94304456
"4781256",9.89666991,106.48041671
"7224251",8.96850864,105.13050487
"7909538",9.64975762,105.38756434
"753937",10.18698584,106.10527941
"8161275",9.68626598,105.83406708
"225650",6.29761658,101.22381928
"7983061",5.8606898,102.37294868
"3504955",9.70948481,105.28432692
"8208560",9.68653962,105.44853405
"5640320",10.14862289,105.03758674
"2271402",9.88135729,106.44075982
"3695142",10.19892773,104.93211877
"4479035",9.94902917,105.13013984
"7163049",5.83849805,100.88836688
"3926683",9.770313,105.39451984
"3493260",6.65228645,101.55500373
"928503",10.12668959,106.30993978
"2089023",9.04119478,105.13376559
"2772750",9.06965114,105.18933023
"2214010",9.41848401,104.88327962
"6477472",9.72648366,105.41605622
"4447417",5.1198406,102.99577283
"5727435",9.77417887,106.00707859
"3152491",5.44036605,100.64004483
"7306758",8.73280985,104.91235254
"3654256",10.19095978,105.2104789
"4026339",10.17215485,106.16656286
"4779263",5.36778883,103.09376251
"1270547",9.81432208,105.1507083
"7132804",9.52844021,105.27516199
"6087509",9.92233129,105.4467113
"7965213",6.00794013,102.08232427
"6577512",6.57965738,101.18757406
"5945040",10.04795166,106.23038505
"5547980",10.01479822,105.07702307
"1020597",9.45471507,105.05585261
"2229184",6.75857083,101.31185968
"5801879",9.96652623,105.74138462
"7563042",6.04668195,102.08237005
"133020",9.74977992,105.66428245
"3973062",5.46616995,103.02183113
"662078",10.0801765,105.92535081
"596658",9.95373453,105.83234502
"1712047",10.13703419,105.71731816
"2085659",5.59649949,100.65091476
"3409827",9.41518102,105.81292916
"5276281",9.52359853,105.6744005
"7837061",9.78842128,105.47058584
"814795",6.09208331,102.20890918
"4515467",10.15040625,106.36709498
"7038526",6.79393231,101.40738042
"421827",6.52580592,100.8220635
"6308316",9.97403816,105.37423014
"3870197",6.49447744,101.05082481
"4104702",9.86293275,105.36344036
"8519793",9.56955265,105.53403186
"4711071",9.63093265,105.70196475
"410343",9.9913632,106.20507916
"4081439",9.81919738,105.58500847
"1599502",9.63342971,106.13332469
"8443241",9.24490533,105.48940765
"1191808",9.48446899,105.45940449
"3802648",10.03107609,105.79042139
"1659982",9.70577447,105.6444748
"6009010",10.22812015,105.57049114
"7967490",9.7836854,105.91733675
"7807784",9.87230334,105.85059359
"1027563",6.22180125,101.72434403
"772942",9.96469925,105.09942174
"6455882",9.79118217,105.89454851
"3385345",9.8265738,106.19855571
"3923266",6.8008314,101.14173362
"1407443",9.70479145,105.27752355
"747481",5.9437128,101.84836837
"3043700",9.90972029,105.30339832
"2872361",6.05214233,102.33081336
"4518047",10.19519764,105.91367661
"7785599",9.6082614,105.65288508
"8524016",5.94196685,101.94556211
"1516873",10.17443435,106.42575792
"5285496",9.34392074,106.10165695
"6586822",5.8043776,100.6629525
"779709",6.85892734,101.23090524
"6815238",10.03172213,105.77432181
"7066149",6.42469543,101.81590682
"971165",6.20246712,102.2569159
"884935",10.12831954,106.2633569
"1755078",9.39264069,105.8044806
"5078213",6.04233245,101.24940293
"1208968",10.08859077,105.10540189
"2815114",9.93232053,106.33782477
"1123037",5.98597161,102.28786766
"1883426",6.18722563,102.26991369
"454225",6.26151811,101.25785377
"1354664",10.06633602,105.06408381
"4995600",9.47657674,105.16385069
"5962924",10.04386514,105.77597598
"6616645",10.01690723,105.45690672
"4032694",10.05536894,106.00534053
"756992",9.29061049,105.74454717
"1201648",10.03096742,105.39367145
"5034241",9.79143544,105.54524578
"5802762",9.62512672,106.48383155
"560152",10.06061763,105.77770845
"1315197",9.4432545,105.4641508
"2243193",10.08423643,105.90932891
"5900863",6.2049852,102.10656223
"5553332",8.74392095,105.14582804
"2237021",9.93563846,105.97784665
"8035160",10.15801575,106.50329245
"1023015",9.27793797,105.02254645
"6856059",9.14920238,105.16219177
"3211586",10.15654982,106.32752654
"4491698",9.94312072,106.3443899
"1838070",9.87293428,106.08400225
"7432086",9.59954328,106.4106179
"5651365",9.42501746,105.73513357
"4192757",6.21306813,101.85177445
"904878",9.92437904,106.31909942
"1735298",9.94317821,105.11589303
"6403658",9.59361678,105.9426786
"8112271",9.81951894,105.06578929
"1876761",9.55238149,105.93710106
"7955579",10.1288003,106.00754155
"2341913",9.99162131,106.50742559
"5117502",9.2310878,105.21626638
"2222673",5.98835083,102.38794993
"5738232",5.25041643,100.77972193
"2689005",9.70591625,105.28383823
"5592666",9.30236345,105.77267799
"3188171",9.60935009,105.70032731
"134694",10.23739746,103.98338733
"8339868",9.32916745,105.5162072
"5532884",9.27247245,105.27482241
"2041733",5.73098233,102.49396376
"4119438",10.14172434,105.71851953
"3811363",6.02914584,102.09837533
"3259903",6.05184583,101.72639777
"5190232",6.11879612,102.3668439
"1106868",6.41010455,101.27020848
"8358145",5.83749128,101.88013301
"5067949",6.60950746,101.00794433
"83049",6.58827492,101.14401703
"6843011",9.69206956,106.50912555
"2139508",9.67469207,104.95327581
"2452570",9.57812286,105.97844893
"5318479",9.5267901,106.19936174
"2262624",10.2088584,105.91905304
"8351752",6.12095232,102.28766891
"8105496",9.56055469,105.98627812
"3874774",10.2266149,105.61625875
"7623492",9.81513737,104.94037873
"7847881",8.85850122,104.80717691
"1660446",6.79718055,101.02105429
"6316156",6.45660848,101.79475238
"5586230",9.5222692,105.47575236
"1830750",5.30367492,103.10278158
"6174055",9.30052853,105.7481584
"7393209",5.73312016,102.02602195
"4681432",9.47852325,105.22332572
"5974089",9.13396103,105.097803
"5624022",9.57723322,105.86849663
"1572601",9.84712135,106.35200187
"1615055",8.65798006,104.9826324
"8106229",6.69833196,101.19370834
"3046311",10.0771885,106.37121871
"3823196",10.17133511,106.14164723
"2060612",6.04475582,101.55056217
"7757813",5.52156351,100.75663872
"5183255",9.79515073,105.83267593
"5207409",9.95770254,105.62009427
"780014",10.21382383,105.70231922
"2301072",6.85350816,101.22196494
"3852789",9.55005593,106.17369902
"7686459",6.8645124,101.25296507
"664886",9.45873856,105.49038189
"8136909",6.1954214,102.10016542
"4840787",10.15930981,106.04649169
"3881716",10.08081525,106.18929662
"7708396",10.12625342,106.33440495
"7019735",10.15059489,105.70211974
"1399164",9.18641459,105.21780801
